ICD_CODE,vocabulary_id,ICD_string,PheCode,Phenotype,category,category_string
323.7,ICD9CM,"Toxic encephalitis, myelitis, and encephalomyelitis",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.0,ICD9CM,"Encephalitis, myelitis, and encephalomyelitis in viral diseases classified elsewhere",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.5,ICD9CM,"Encephalitis, myelitis, and encephalomyelitis following immunization procedures",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.41,ICD9CM,Other encephalitis and encephalomyelitis due to infection classified elsewhere,NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.4,ICD9CM,"Other encephalitis, myelitis, and encephalomyelitis due to infection classified elsewhere",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.2,ICD9CM,"Encephalitis, myelitis, and encephalomyelitis in protozoal diseases classified elsewhere",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.1,ICD9CM,"Encephalitis, myelitis, and encephalomyelitis in rickettsial diseases classified elsewhere",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.01,ICD9CM,Encephalitis and encephalomyelitis in viral diseases classified elsewhere,NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.6,ICD9CM,"Postinfectious encephalitis, myelitis, and encephalomyelitis",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.6,ICD9CM,Tuberculous encephalitis or myelitis,NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.63,ICD9CM,"Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.60,ICD9CM,"Tuberculous encephalitis or myelitis, unspecified examination",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.62,ICD9CM,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.61,ICD9CM,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.65,ICD9CM,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.66,ICD9CM,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
013.64,ICD9CM,"Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",NS_321,"Encephalitis, myelitis and encephalomyelitis",06,Neurological
323.81,ICD9CM,Other causes of encephalitis and encephalomyelitis,NS_321.1,Encephalitis,06,Neurological
323.51,ICD9CM,Encephalitis and encephalomyelitis following immunization procedures,NS_321.1,Encephalitis,06,Neurological
323.71,ICD9CM,Toxic encephalitis and encephalomyelitis,NS_321.1,Encephalitis,06,Neurological
323.62,ICD9CM,Other postinfectious encephalitis and encephalomyelitis,NS_321.1,Encephalitis,06,Neurological
090.41,ICD9CM,Congenital syphilitic encephalitis,NS_321.1,Encephalitis,06,Neurological
094.81,ICD9CM,Syphilitic encephalitis,NS_321.1,Encephalitis,06,Neurological
036.1,ICD9CM,Meningococcal encephalitis,NS_321.11,Bacterial encephalitis,06,Neurological
054.3,ICD9CM,Herpetic meningoencephalitis,NS_321.12,Viral encephalitis,06,Neurological
052.0,ICD9CM,Postvaricella encephalitis,NS_321.12,Viral encephalitis,06,Neurological
046.2,ICD9CM,Subacute sclerosing panencephalitis,NS_321.12,Viral encephalitis,06,Neurological
055.0,ICD9CM,Postmeasles encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.9,ICD9CM,"Mosquito-borne viral encephalitis, unspecified",NS_321.12,Viral encephalitis,06,Neurological
063,ICD9CM,Tick-borne viral encephalitis,NS_321.12,Viral encephalitis,06,Neurological
139.0,ICD9CM,Late effects of viral encephalitis,NS_321.12,Viral encephalitis,06,Neurological
063.0,ICD9CM,Russian spring-summer [taiga] encephalitis,NS_321.12,Viral encephalitis,06,Neurological
063.1,ICD9CM,Louping ill,NS_321.12,Viral encephalitis,06,Neurological
063.2,ICD9CM,Central European encephalitis,NS_321.12,Viral encephalitis,06,Neurological
063.8,ICD9CM,Other specified tick-borne viral encephalitis,NS_321.12,Viral encephalitis,06,Neurological
063.9,ICD9CM,"Tick-borne viral encephalitis, unspecified",NS_321.12,Viral encephalitis,06,Neurological
064,ICD9CM,Viral encephalitis transmitted by other and unspecified arthropods,NS_321.12,Viral encephalitis,06,Neurological
066.2,ICD9CM,Venezuelan equine fever,NS_321.12,Viral encephalitis,06,Neurological
062.8,ICD9CM,Other specified mosquito-borne viral encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.5,ICD9CM,California encephalitis,NS_321.12,Viral encephalitis,06,Neurological
056.01,ICD9CM,Encephalomyelitis due to rubella,NS_321.12,Viral encephalitis,06,Neurological
058.2,ICD9CM,Other human herpesvirus encephalitis,NS_321.12,Viral encephalitis,06,Neurological
058.21,ICD9CM,Human herpesvirus 6 encephalitis,NS_321.12,Viral encephalitis,06,Neurological
058.29,ICD9CM,Other human herpesvirus encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062,ICD9CM,Mosquito-borne viral encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.0,ICD9CM,Japanese encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.1,ICD9CM,Western equine encephalitis,NS_321.12,Viral encephalitis,06,Neurological
072.2,ICD9CM,Mumps encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.2,ICD9CM,Eastern equine encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.3,ICD9CM,St. Louis encephalitis,NS_321.12,Viral encephalitis,06,Neurological
062.4,ICD9CM,Australian encephalitis,NS_321.12,Viral encephalitis,06,Neurological
066.41,ICD9CM,West Nile Fever with encephalitis,NS_321.12,Viral encephalitis,06,Neurological
130.0,ICD9CM,Meningoencephalitis due to toxoplasmosis,NS_321.13,Toxoplasmosis meningoencephalitis,06,Neurological
323.61,ICD9CM,Infectious acute disseminated encephalomyelitis (ADEM),NS_321.14,Acute disseminated encephalitis and encephalomyelitis (ADEM),06,Neurological
323.72,ICD9CM,Toxic myelitis,NS_321.2,Myelitis,06,Neurological
323.02,ICD9CM,Myelitis in viral diseases classified elsewhere,NS_321.2,Myelitis,06,Neurological
323.42,ICD9CM,Other myelitis due to infection classified elsewhere,NS_321.2,Myelitis,06,Neurological
323.82,ICD9CM,Other causes of myelitis,NS_321.2,Myelitis,06,Neurological
323.52,ICD9CM,Myelitis following immunization procedures,NS_321.2,Myelitis,06,Neurological
323.63,ICD9CM,Postinfectious myelitis,NS_321.2,Myelitis,06,Neurological
053.14,ICD9CM,Herpes zoster myelitis,NS_321.2,Myelitis,06,Neurological
054.74,ICD9CM,Herpes simplex myelitis,NS_321.2,Myelitis,06,Neurological
052.2,ICD9CM,Postvaricella myelitis,NS_321.2,Myelitis,06,Neurological
341.2,ICD9CM,Acute (transverse) myelitis,NS_321.21,Acute (transverse) myelitis,06,Neurological
341.20,ICD9CM,Acute (transverse) myelitis NOS,NS_321.21,Acute (transverse) myelitis,06,Neurological
341.21,ICD9CM,Acute (transverse) myelitis in conditions classified elsewhere,NS_321.21,Acute (transverse) myelitis,06,Neurological
341.22,ICD9CM,Idiopathic transverse myelitis,NS_321.21,Acute (transverse) myelitis,06,Neurological
138,ICD9CM,Late effects of acute poliomyelitis,NS_322,Other CNS infection,06,Neurological
049.9,ICD9CM,Unspecified non-arthropod-borne viral diseases of central nervous system,NS_322,Other CNS infection,06,Neurological
048,ICD9CM,Other enterovirus diseases of central nervous system,NS_322,Other CNS infection,06,Neurological
046.9,ICD9CM,Unspecified slow virus infection of central nervous system,NS_322,Other CNS infection,06,Neurological
046.8,ICD9CM,Other specified slow virus infection of central nervous system,NS_322,Other CNS infection,06,Neurological
049.8,ICD9CM,Other specified non-arthropod-borne viral diseases of central nervous system,NS_322,Other CNS infection,06,Neurological
049,ICD9CM,Other non-arthropod-borne viral diseases of central nervous system,NS_322,Other CNS infection,06,Neurological
046.11,ICD9CM,Variant Creutzfeldt-Jakob disease,NS_322.1,Prion diseases,06,Neurological
046.79,ICD9CM,Other and unspecified prion disease of central nervous system,NS_322.1,Prion diseases,06,Neurological
046.71,ICD9CM,Gerstmann-Straussler-Scheinker syndrome,NS_322.1,Prion diseases,06,Neurological
046.7,ICD9CM,Other specified prion diseases of central nervous system,NS_322.1,Prion diseases,06,Neurological
046.19,ICD9CM,Other and unspecified Creutzfeldt-Jakob disease,NS_322.1,Prion diseases,06,Neurological
046,ICD9CM,Slow virus infections and prion diseases of central nervous system,NS_322.1,Prion diseases,06,Neurological
046.1,ICD9CM,Jakob-Creutzfeldt disease,NS_322.1,Prion diseases,06,Neurological
046.0,ICD9CM,Kuru,NS_322.1,Prion diseases,06,Neurological
046.72,ICD9CM,Fatal familial insomnia,NS_322.1,Prion diseases,06,Neurological
046.3,ICD9CM,Progressive multifocal leukoencephalopathy,NS_322.2,Progressive multifocal leukoencephalopathy,06,Neurological
013.31,ICD9CM,"Tuberculous abscess of brain, bacteriological or histological examination not done",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.30,ICD9CM,"Tuberculous abscess of brain, unspecified examination",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
324.0,ICD9CM,Intracranial abscess,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
326,ICD9CM,Late effects of intracranial abscess or pyogenic infection,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
324.9,ICD9CM,Intracranial and intraspinal abscess of unspecified site,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
324.1,ICD9CM,Intraspinal abscess,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
006.5,ICD9CM,Amebic brain abscess,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
324,ICD9CM,Intracranial and intraspinal abscess,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.3,ICD9CM,Tuberculous abscess of brain,NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.36,ICD9CM,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.35,ICD9CM,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.34,ICD9CM,"Tuberculous abscess of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.33,ICD9CM,"Tuberculous abscess of brain, tubercle bacilli found (in sputum) by microscopy",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
013.32,ICD9CM,"Tuberculous abscess of brain, bacteriological or histological examination unknown (at present)",NS_322.4,Intracranial and intraspinal abscess,06,Neurological
334.8,ICD9CM,Other spinocerebellar diseases,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.1,ICD9CM,Spinal muscular atrophy,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.9,ICD9CM,"Spinocerebellar disease, unspecified",NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
331.7,ICD9CM,Cerebral degeneration in diseases classified elsewhere,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335,ICD9CM,Anterior horn cell disease,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.11,ICD9CM,Kugelberg-Welander disease,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.3,ICD9CM,Other cerebellar ataxia,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.4,ICD9CM,Cerebellar ataxia in diseases classified elsewhere,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.10,ICD9CM,"Spinal muscular atrophy, unspecified",NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.0,ICD9CM,Werdnig-Hoffmann disease,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.2,ICD9CM,Primary cerebellar degeneration,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.1,ICD9CM,Hereditary spastic paraplegia,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334.0,ICD9CM,Friedreich's ataxia,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
334,ICD9CM,Spinocerebellar disease,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.19,ICD9CM,Other spinal muscular atrophy,NS_323,Systemic atrophies primarily affecting the central nervous system,06,Neurological
335.29,ICD9CM,Other motor neuron diseases,NS_323.3,Motor neuron disease,06,Neurological
335.8,ICD9CM,Other anterior horn cell diseases,NS_323.3,Motor neuron disease,06,Neurological
335.9,ICD9CM,"Anterior horn cell disease, unspecified",NS_323.3,Motor neuron disease,06,Neurological
335.23,ICD9CM,Pseudobulbar palsy,NS_323.3,Motor neuron disease,06,Neurological
335.21,ICD9CM,Progressive muscular atrophy,NS_323.3,Motor neuron disease,06,Neurological
335.2,ICD9CM,Motor neuron disease,NS_323.3,Motor neuron disease,06,Neurological
335.20,ICD9CM,Amyotrophic lateral sclerosis,NS_323.31,Amyotrophic lateral sclerosis [ALS],06,Neurological
335.22,ICD9CM,Progressive bulbar palsy,NS_323.32,Progressive bulbar palsy,06,Neurological
335.24,ICD9CM,Primary lateral sclerosis,NS_323.33,Primary lateral sclerosis,06,Neurological
333.99,ICD9CM,Other extrapyramidal diseases and abnormal movement disorders,NS_324,Extrapyramidal and movement disorders,06,Neurological
333.9,ICD9CM,Other and unspecified extrapyramidal diseases and abnormal movement disorders,NS_324,Extrapyramidal and movement disorders,06,Neurological
333,ICD9CM,Other extrapyramidal disease and abnormal movement disorders,NS_324,Extrapyramidal and movement disorders,06,Neurological
333.90,ICD9CM,Unspecified extrapyramidal disease and abnormal movement disorder,NS_324,Extrapyramidal and movement disorders,06,Neurological
332.1,ICD9CM,Secondary Parkinsonism,NS_324.1,Parkinsonism,06,Neurological
094.82,ICD9CM,Syphilitic Parkinsonism,NS_324.1,Parkinsonism,06,Neurological
332.0,ICD9CM,Paralysis agitans,NS_324.11,Parkinson's disease (Primary),06,Neurological
332,ICD9CM,Parkinson's disease,NS_324.11,Parkinson's disease (Primary),06,Neurological
333.0,ICD9CM,Other degenerative diseases of the basal ganglia,NS_324.2,Degenerative diseases of the basal ganglia (excluding parkinsonism),06,Neurological
781.0,ICD9CM,Abnormal involuntary movements,NS_324.3,Abnormal involuntary movements,06,Neurological
333.6,ICD9CM,Genetic torsion dystonia,NS_324.31,Dystonia,06,Neurological
333.85,ICD9CM,Subacute dyskinesia due to drugs,NS_324.31,Dystonia,06,Neurological
333.8,ICD9CM,Fragments of torsion dystonia,NS_324.31,Dystonia,06,Neurological
333.7,ICD9CM,Acquired torsion dystonia,NS_324.31,Dystonia,06,Neurological
333.89,ICD9CM,Other fragments of torsion dystonia,NS_324.31,Dystonia,06,Neurological
333.84,ICD9CM,Organic writers' cramp,NS_324.31,Dystonia,06,Neurological
333.72,ICD9CM,Acute dystonia due to drugs,NS_324.311,Drug induced dystonia,06,Neurological
333.79,ICD9CM,Other acquired torsion dystonia,NS_324.311,Drug induced dystonia,06,Neurological
781.93,ICD9CM,Ocular torticollis,NS_324.314,Torticollis,06,Neurological
723.5,ICD9CM,Torticollis NOS,NS_324.314,Torticollis,06,Neurological
333.83,ICD9CM,Spasmodic torticollis,NS_324.314,Torticollis,06,Neurological
333.82,ICD9CM,Orofacial dyskinesia,NS_324.315,Idiopathic orofacial dystonia,06,Neurological
333.81,ICD9CM,Blepharospasm,NS_324.316,Blepharospasm,06,Neurological
333.1,ICD9CM,Essential and other specified forms of tremor,NS_324.34,Tremor,06,Neurological
333.2,ICD9CM,Myoclonus,NS_324.35,Myoclonus,06,Neurological
333.93,ICD9CM,Benign shuddering attacks,NS_324.5,Benign shuddering attacks,06,Neurological
781.7,ICD9CM,Tetany,NS_324.6,Tetany,06,Neurological
333.91,ICD9CM,Stiff-man syndrome,NS_324.7,Stiff-man syndrome,06,Neurological
392.0,ICD9CM,Rheumatic chorea with heart involvement,NS_324.9,Chorea,06,Neurological
333.5,ICD9CM,Other choreas,NS_324.9,Chorea,06,Neurological
392.9,ICD9CM,Rheumatic chorea NOS,NS_324.9,Chorea,06,Neurological
392,ICD9CM,Rheumatic chorea,NS_324.9,Chorea,06,Neurological
333.4,ICD9CM,Huntington's chorea,NS_324.9,Chorea,06,Neurological
781.2,ICD9CM,Abnormality of gait,NS_325.1,Abnormality of gait,06,Neurological
719.7,ICD9CM,Difficulty in walking,NS_325.2,Difficulty walking,06,Neurological
719.79,ICD9CM,Other and unspecified disorders of joint difficulty in walking multiple sites,NS_325.2,Difficulty walking,06,Neurological
719.78,ICD9CM,Difficulty in walking involving join of other specified sites,NS_325.2,Difficulty walking,06,Neurological
719.70,ICD9CM,Difficulty in walking site unspecified,NS_325.2,Difficulty walking,06,Neurological
719.77,ICD9CM,Difficulty in walking involving ankle and foot joint,NS_325.2,Difficulty walking,06,Neurological
719.75,ICD9CM,Difficulty in walking involving joint of pelvic region and thigh,NS_325.2,Difficulty walking,06,Neurological
719.76,ICD9CM,Difficulty in walking involving lower leg joint,NS_325.2,Difficulty walking,06,Neurological
781.3,ICD9CM,Lack of coordination,NS_325.3,Lack of coordination,06,Neurological
341.9,ICD9CM,"Demyelinating disease of central nervous system, unspecified",NS_326,Demyelinating diseases of the central nervous system,06,Neurological
341.8,ICD9CM,Other demyelinating diseases of central nervous system,NS_326,Demyelinating diseases of the central nervous system,06,Neurological
341,ICD9CM,Other demyelinating diseases of central nervous system,NS_326,Demyelinating diseases of the central nervous system,06,Neurological
340,ICD9CM,Multiple sclerosis,NS_326.1,Multiple sclerosis,06,Neurological
341.0,ICD9CM,Neuromyelitis optica,NS_326.2,Neuromyelitis optica,06,Neurological
341.1,ICD9CM,Schilder's disease,NS_326.3,Diffuse myelinoclastic sclerosis [Schilder's disease],06,Neurological
290.2,ICD9CM,Senile dementia with delusional or depressive features,NS_328.1,Dementias,06,Neurological
290.10,ICD9CM,"Presenile dementia, uncomplicated",NS_328.1,Dementias,06,Neurological
290.11,ICD9CM,Presenile dementia with delirium,NS_328.1,Dementias,06,Neurological
290.12,ICD9CM,Presenile dementia with delusional features,NS_328.1,Dementias,06,Neurological
290.3,ICD9CM,Senile dementia with delirium,NS_328.1,Dementias,06,Neurological
290.21,ICD9CM,Senile dementia with depressive features,NS_328.1,Dementias,06,Neurological
290.20,ICD9CM,Senile dementia with delusional features,NS_328.1,Dementias,06,Neurological
294.2,ICD9CM,"Dementia, unspecified",NS_328.1,Dementias,06,Neurological
292.82,ICD9CM,Drug-induced persisting dementia,NS_328.1,Dementias,06,Neurological
290.13,ICD9CM,Presenile dementia with depressive features,NS_328.1,Dementias,06,Neurological
290.1,ICD9CM,Presenile dementia,NS_328.1,Dementias,06,Neurological
294.1,ICD9CM,Dementia in conditions classified elsewhere,NS_328.1,Dementias,06,Neurological
290.8,ICD9CM,Other specified senile psychotic conditions,NS_328.1,Dementias,06,Neurological
290,ICD9CM,Dementias,NS_328.1,Dementias,06,Neurological
290.0,ICD9CM,"Senile dementia, uncomplicated",NS_328.1,Dementias,06,Neurological
294.21,ICD9CM,"Dementia, unspecified, with behavioral disturbance",NS_328.1,Dementias,06,Neurological
294.20,ICD9CM,"Dementia, unspecified, without behavioral disturbance",NS_328.1,Dementias,06,Neurological
290.9,ICD9CM,Unspecified senile psychotic condition,NS_328.1,Dementias,06,Neurological
294.11,ICD9CM,Dementia in conditions classified elsewhere with behavioral disturbance,NS_328.1,Dementias,06,Neurological
294.10,ICD9CM,Dementia in conditions classified elsewhere without behavioral disturbance,NS_328.1,Dementias,06,Neurological
291.2,ICD9CM,Alcohol-induced persisting dementia,NS_328.1,Dementias,06,Neurological
331.0,ICD9CM,Alzheimer's disease,NS_328.11,Alzheimer's disease,06,Neurological
290.4,ICD9CM,Vascular dementia,NS_328.12,Vascular dementia,06,Neurological
290.43,ICD9CM,Vascular dementia with depressed mood,NS_328.12,Vascular dementia,06,Neurological
290.40,ICD9CM,"Vascular dementia, uncomplicated",NS_328.12,Vascular dementia,06,Neurological
290.42,ICD9CM,Vascular dementia with delusions,NS_328.12,Vascular dementia,06,Neurological
290.41,ICD9CM,Vascular dementia with delirium,NS_328.12,Vascular dementia,06,Neurological
331.1,ICD9CM,Frontotemporal dementia,NS_328.13,Frontotemporal dementia [FTD],06,Neurological
331.11,ICD9CM,Pick's disease,NS_328.13,Frontotemporal dementia [FTD],06,Neurological
331.19,ICD9CM,Other frontotemporal dementia,NS_328.13,Frontotemporal dementia [FTD],06,Neurological
331.82,ICD9CM,Dementia with Lewy bodies,NS_328.14,Dementia with Lewy bodies,06,Neurological
330.9,ICD9CM,Unspecified cerebral degeneration in childhood,NS_328.3,Cerebral degeneration,06,Neurological
331.9,ICD9CM,"Cerebral degeneration, unspecified",NS_328.3,Cerebral degeneration,06,Neurological
331.8,ICD9CM,Other cerebral degeneration,NS_328.3,Cerebral degeneration,06,Neurological
331.89,ICD9CM,Other cerebral degeneration,NS_328.3,Cerebral degeneration,06,Neurological
331,ICD9CM,Other cerebral degenerations,NS_328.3,Cerebral degeneration,06,Neurological
330.8,ICD9CM,Other specified cerebral degenerations in childhood,NS_328.3,Cerebral degeneration,06,Neurological
330.3,ICD9CM,Cerebral degeneration of childhood in other diseases classified elsewhere,NS_328.3,Cerebral degeneration,06,Neurological
330,ICD9CM,Cerebral degenerations usually manifest in childhood,NS_328.3,Cerebral degeneration,06,Neurological
331.2,ICD9CM,Senile degeneration of brain,NS_328.3,Cerebral degeneration,06,Neurological
331.6,ICD9CM,Corticobasal degeneration,NS_328.33,Corticobasal degeneration,06,Neurological
331.81,ICD9CM,Reye's syndrome,NS_328.34,Reye's syndrome,06,Neurological
799.59,ICD9CM,Other signs and symptoms involving cognition,NS_329,Symptoms and signs involving cognitive functions and awareness,06,Neurological
780.93,ICD9CM,Memory loss,NS_329.1,Memory loss,06,Neurological
294.0,ICD9CM,Amnestic disorder in conditions classified elsewhere,NS_329.1,Memory loss,06,Neurological
781.8,ICD9CM,Neurologic neglect syndrome,NS_329.2,Neurologic neglect syndrome,06,Neurological
797,ICD9CM,Senility without mention of psychosis,NS_329.3,Age-related cognitive decline,06,Neurological
799.51,ICD9CM,Attention or concentration deficit,NS_329.41,Attention and concentration deficit,06,Neurological
799.52,ICD9CM,Cognitive communication deficit,NS_329.42,Cognitive communication deficit,06,Neurological
799.53,ICD9CM,Visuospatial deficit,NS_329.43,Visuospatial deficit,06,Neurological
799.54,ICD9CM,Psychomotor deficit,NS_329.44,Psychomotor deficit,06,Neurological
799.55,ICD9CM,Frontal lobe and executive function deficit,NS_329.45,Frontal lobe and executive function deficit,06,Neurological
310.0,ICD9CM,Frontal lobe syndrome,NS_329.45,Frontal lobe and executive function deficit,06,Neurological
331.83,ICD9CM,"Mild cognitive impairment, so stated",NS_329.5,Mild cognitive impairment,06,Neurological
437.7,ICD9CM,Transient global amnesia,NS_329.6,Transient global amnesia,06,Neurological
780.97,ICD9CM,Altered mental status,NS_329.8,"Altered mental status, unspecified",06,Neurological
345.6,ICD9CM,Infantile spasms,NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
345,ICD9CM,Epilepsy and recurrent seizures,NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
345.60,ICD9CM,"Infantile spasms, without mention of intractable epilepsy",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.44,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.4,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.40,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.43,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.42,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
649.41,ICD9CM,"Epilepsy complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition",NS_330,"Epilepsy, recurrent seizures, convulsions",06,Neurological
345.3,ICD9CM,"Grand mal status, epileptic",NS_330.1,Epilepsy,06,Neurological
345.9,ICD9CM,"Epilepsy, unspecified",NS_330.1,Epilepsy,06,Neurological
345.2,ICD9CM,"Petit mal status, epileptic",NS_330.1,Epilepsy,06,Neurological
345.61,ICD9CM,"Infantile spasms, with intractable epilepsy",NS_330.1,Epilepsy,06,Neurological
345.8,ICD9CM,Other forms of epilepsy and recurrent seizures,NS_330.1,Epilepsy,06,Neurological
345.80,ICD9CM,"Other forms of epilepsy, without mention of intractable epilepsy",NS_330.1,Epilepsy,06,Neurological
345.81,ICD9CM,"Other forms of epilepsy, with intractable epilepsy",NS_330.1,Epilepsy,06,Neurological
345.91,ICD9CM,"Epilepsy, unspecified, with intractable epilepsy",NS_330.1,Epilepsy,06,Neurological
345.90,ICD9CM,"Epilepsy, unspecified, without mention of intractable epilepsy",NS_330.1,Epilepsy,06,Neurological
345.00,ICD9CM,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy",NS_330.11,Generalized epilepsy,06,Neurological
345.11,ICD9CM,"Generalized convulsive epilepsy, with intractable epilepsy",NS_330.11,Generalized epilepsy,06,Neurological
345.10,ICD9CM,"Generalized convulsive epilepsy, without mention of intractable epilepsy",NS_330.11,Generalized epilepsy,06,Neurological
345.1,ICD9CM,Generalized convulsive epilepsy,NS_330.11,Generalized epilepsy,06,Neurological
345.01,ICD9CM,"Generalized nonconvulsive epilepsy, with intractable epilepsy",NS_330.11,Generalized epilepsy,06,Neurological
345.0,ICD9CM,Generalized nonconvulsive epilepsy,NS_330.11,Generalized epilepsy,06,Neurological
345.71,ICD9CM,"Epilepsia partialis continua, with intractable epilepsy",NS_330.12,Partial epilepsy,06,Neurological
345.70,ICD9CM,"Epilepsia partialis continua, without mention of intractable epilepsy",NS_330.12,Partial epilepsy,06,Neurological
345.7,ICD9CM,Epilepsia partialis continua,NS_330.12,Partial epilepsy,06,Neurological
345.51,ICD9CM,Partial epilepsy without impairment of consciousness with intractable epilepsy,NS_330.12,Partial epilepsy,06,Neurological
345.50,ICD9CM,Partial epilepsy without impairment of consciousness without intractable epilepsy,NS_330.12,Partial epilepsy,06,Neurological
345.5,ICD9CM,Partial epilepsy without mention of impairment of consciousness,NS_330.12,Partial epilepsy,06,Neurological
345.41,ICD9CM,Partial epilepsy with intractable epilepsy,NS_330.12,Partial epilepsy,06,Neurological
345.40,ICD9CM,Partial epilepsy without intractable epilepsy,NS_330.12,Partial epilepsy,06,Neurological
345.4,ICD9CM,Partial epilepsy with impairment of consciousness,NS_330.12,Partial epilepsy,06,Neurological
780.39,ICD9CM,Other convulsions,NS_330.3,Convulsions,06,Neurological
780.3,ICD9CM,Convulsions,NS_330.3,Convulsions,06,Neurological
779.0,ICD9CM,Convulsions in newborn,NS_330.3,Convulsions,06,Neurological
780.31,ICD9CM,Febrile convulsions,NS_330.31,Febrile convulsions,06,Neurological
