PheCode,Phenotype,ICD9,ICD9 String,phewas_code,phewas_string,exclude_range,rollup_bool,Ignore_bool,sex,pregnancy_related,category,category_string,vocabulary_id,icd10_only,groupnum,group,color
NS_323,Systemic atrophies primarily affecting the central nervous system,335.24,Primary lateral sclerosis,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,335.29,Other motor neuron diseases,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,335.8,Other anterior horn cell diseases,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,335.9,"Anterior horn cell disease, unspecified",334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336,Other diseases of spinal cord,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.0,Syringomyelia and syringobulbia,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.1,Vascular myelopathies,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.2,Subacute combined degeneration of spinal cord in diseases classified elsewhere,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.3,Myelopathy in other diseases classified elsewhere,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.8,Other myelopathy,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,336.9,Spinal cord disease NOS,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_323,Systemic atrophies primarily affecting the central nervous system,340,Multiple sclerosis,335,Multiple sclerosis,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
GE_972.2,Hereditary ataxia,335,Anterior horn cell disease,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.0,Werdnig-Hoffmann disease,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.1,Spinal muscular atrophy,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.10,"Spinal muscular atrophy, unspecified",334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.11,Kugelberg-Welander disease,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.19,Other spinal muscular atrophy,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.2,Motor neuron disease,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.21,Progressive muscular atrophy,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.22,Progressive bulbar palsy,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.23,Pseudobulbar palsy,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.24,Primary lateral sclerosis,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.29,Other motor neuron diseases,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.8,Other anterior horn cell diseases,334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,335.9,"Anterior horn cell disease, unspecified",334.2,Anterior horn cell disease,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336,Other diseases of spinal cord,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.0,Syringomyelia and syringobulbia,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.1,Vascular myelopathies,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.2,Subacute combined degeneration of spinal cord in diseases classified elsewhere,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.3,Myelopathy in other diseases classified elsewhere,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.8,Other myelopathy,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
GE_972.2,Hereditary ataxia,336.9,Spinal cord disease NOS,334,Degenerative disease of the spinal cord,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,18,Genetic,#FF69B4
NS_343,Disorders of autonomic nervous system,337,Disorders of the autonomic nervous system,337,Disorders of the autonomic nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343,Disorders of autonomic nervous system,337.01,Carotid sinus syndrome,337,Disorders of the autonomic nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343,Disorders of autonomic nervous system,337.3,Autonomic dysreflexia,337,Disorders of the autonomic nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343,Disorders of autonomic nervous system,337.9,Autonomic nervous system disorder NEC,337,Disorders of the autonomic nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343.1,Peripheral autonomic neuropathy,337.0,Idiopathic peripheral autonomic neuropathy,337.1,Peripheral autonomic neuropathy,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343.1,Peripheral autonomic neuropathy,337.00,"Idiopathic peripheral autonomic neuropathy, unspecified",337.1,Peripheral autonomic neuropathy,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343.1,Peripheral autonomic neuropathy,337.09,Other idiopathic peripheral autonomic neuropathy,337.1,Peripheral autonomic neuropathy,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_343.1,Peripheral autonomic neuropathy,337.1,Peripheral autonomic neuropathy in disorders classified elsewhere,337.1,Peripheral autonomic neuropathy,"330-337.99, 341-349.99",1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,337.2,Reflex sympathetic dystrophy,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,337.20,"Reflex sympathetic dystrophy, unspecified",355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,337.21,Reflex sympathetic dystrophy of the upper limb,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,337.22,Reflex sympathetic dystrophy of the lower limb,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,337.29,Reflex sympathetic dystrophy of other specified site,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,338.0,Central pain syndrome,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,354.5,Mononeuritis multiplex,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,355.7,Other mononeuritis of lower limb,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,355.71,Causalgia of lower limb,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_336.5,Mononeuritis of lower limb,355.79,Other mononeuritis of lower limb,355,Complex regional/central pain syndrome,351-355.99,1,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
SS_809,Pain,338,"Pain, not elsewhere classified",338,Pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809,Pain,781.2,Abnormality of gait,350.2,Abnormality of gait,350-350.99,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.1,Acute pain,338.1,Acute pain,338.1,Acute pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.1,Acute pain,338.11,Acute pain due to trauma,338.1,Acute pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.1,Acute pain,338.12,Acute post-thoracotomy pain,338.1,Acute pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.1,Acute pain,338.18,Other acute postoperative pain,338.1,Acute pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.1,Acute pain,338.19,Other acute pain,338.1,Acute pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.2,Chronic pain,338.2,Chronic pain,338.2,Chronic pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.2,Chronic pain,338.21,Chronic pain due to trauma,338.2,Chronic pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.2,Chronic pain,338.22,Chronic post-thoracotomy pain,338.2,Chronic pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.2,Chronic pain,338.28,Other chronic postoperative pain,338.2,Chronic pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
SS_809.2,Chronic pain,338.29,Other chronic pain,338.2,Chronic pain,338-338.9,1,0,Both,0,6,neurological,ICD9CM,0,15,Symptoms,#008080
NS_336.52,Meralgia paresthetica,338.4,Chronic pain syndrome,355.1,Chronic pain syndrome,351-355.99,0,0,Both,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339,Other headache syndromes,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.05,Short lasting unilateral neuralgiform headache with conjunctival injection and tearing,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.09,Other trigeminal autonomic cephalgias,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.1,Tension type headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.10,Tension headache NOS,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.11,Episodic tension type headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.12,Chronic tension type headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.2,Post-traumatic headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.20,"Post-traumatic headache, unspecified",339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.21,Acute post-traumatic headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.22,Chronic post-traumatic headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.3,"Drug induced headache, not elsewhere classified",339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.4,Complicated headache syndromes,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.41,Hemicrania continua,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.42,New daily persistent headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.43,Primary thunderclap headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.44,Other complicated headache syndrome,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.8,Other specified headache syndromes,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.81,Hypnic headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.82,Headache associated with sexual activity,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.83,Primary cough headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.84,Primary exertional headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.85,Primary stabbing headache,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,339.89,Other specified headache syndromes,339,Other headache syndromes,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_331,Headache,784.0,Headache,339,Other headache syndromes,339-340.99,1,1,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.0,Cluster headaches and other trigeminal autonomic cephalgias,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.00,"Cluster headache syndrome, unspecified",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.01,Episodic cluster headache,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.02,Chronic cluster headache,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.03,Episodic paroxysmal hemicrania,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,339.04,Chronic paroxysmal hemicrania,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346,Migraine,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.1,Migraine without aura,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.10,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.11,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.12,"Migraine without aura, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.13,"Migraine without aura, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.2,"Variants of migraine, not elsewhere classified",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.20,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.21,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.22,"Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.23,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.3,Hemiplegic migraine,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.30,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.31,"Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.32,"Hemiplegic migraine, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.33,"Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.4,Menstrual migraine,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.40,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.41,"Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.42,"Menstrual migraine, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.43,"Menstrual migraine, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.52,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.7,Chronic migraine without aura,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.70,"Chronic migraine without aura, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.71,"Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.72,"Chronic migraine without aura, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.73,"Chronic migraine without aura, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.8,Other forms of migraine,340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.80,"Other forms of migraine, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.81,"Other forms of migraine, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.82,"Other forms of migraine, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.83,"Other forms of migraine, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.9,"Migraine, unspecified",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.90,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.91,"Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.92,"Migraine, unspecified, without mention of intractable migraine with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326.1,Multiple sclerosis,346.93,"Migraine, unspecified, with intractable migraine, so stated, with status migrainosus",340,Migraine,339-340.99,1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326,Demyelinating diseases of the central nervous system,341,Other demyelinating diseases of central nervous system,341,Other demyelinating diseases of central nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326,Demyelinating diseases of the central nervous system,341.0,Neuromyelitis optica,341,Other demyelinating diseases of central nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326,Demyelinating diseases of the central nervous system,341.1,Schilder's disease,341,Other demyelinating diseases of central nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326,Demyelinating diseases of the central nervous system,341.8,Other demyelinating diseases of central nervous system,341,Other demyelinating diseases of central nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_326,Demyelinating diseases of the central nervous system,341.9,"Demyelinating disease of central nervous system, unspecified",341,Other demyelinating diseases of central nervous system,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342,Hemiplegia and hemiparesis,342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.0,Flaccid hemiplegia,342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.00,"Flaccid hemiplegia, affecting unspecified side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.01,"Flaccid hemiplegia, affecting dominant side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.02,"Flaccid hemiplegia, affecting nondominant side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.1,Spastic hemiplegia,342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.10,"Spastic hemiplegia, affecting unspecified side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.11,"Spastic hemiplegia, affecting dominant side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
NS_341.2,Hemiplegia and hemiparesis,342.12,"Spastic hemiplegia, affecting nondominant side",342,Hemiplegia,"330-337.99, 341-349.99",1,0,,0,6,neurological,ICD9CM,0,6,Neurological,#0000FF
